source_exclusion_table	asset_path	model_name	reason_excluded	replacement_root	safe_to_delete	note	asset_type	identifier	path	excluded_reason	replacement_or_official_root
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_19/input_provenance.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_19/feature_entity_key_report.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_19/metrics.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_19/stdout.log	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_19/code_hashes.tsv	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_19/environment.txt	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/metrics_recomputed.tsv	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/pre_training_integrity_checks.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/command.txt	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/metrics.tsv	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/predictions.tsv	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/data_access_log.tsv	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/epoch_history.tsv	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/checkpoint_metadata.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/quality_gate.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/split_metadata.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/SEED_COMPLETE_PASS	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/metrics_recomputed.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/stderr.log	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/run_metadata.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/model_final_epoch.pt	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/input_provenance.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/feature_entity_key_report.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/metrics.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/stdout.log	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/code_hashes.tsv	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_20/environment.txt	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/metrics_recomputed.tsv	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/pre_training_integrity_checks.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/command.txt	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/metrics.tsv	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/predictions.tsv	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/data_access_log.tsv	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/epoch_history.tsv	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/checkpoint_metadata.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/quality_gate.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/split_metadata.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/SEED_COMPLETE_PASS	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/metrics_recomputed.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/stderr.log	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/run_metadata.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/model_final_epoch.pt	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/input_provenance.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/feature_entity_key_report.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/metrics.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/stdout.log	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/code_hashes.tsv	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_22/environment.txt	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_8/metrics_recomputed.tsv	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_8/pre_training_integrity_checks.json	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_8/command.txt	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/strict_cold/seed_8/metrics.tsv	ISG-MDA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/isg_clean_fixedfinal_20260706	NO	not used in manuscript-ready tables					
